Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Indiana Pacers,IND @ TOR,10/31/2012,W,240,90,37,78,47.4,5,11,45.5,11,16,68.8,9,37,46,22,3,10,19,16,2
Indiana Pacers,IND @ CHA,11/2/2012,L,240,89,33,83,39.8,7,26,26.9,16,27,59.3,14,38,52,19,5,5,19,16,-1
Indiana Pacers,IND vs. SAC,11/3/2012,W,290,106,39,99,39.4,4,22,18.2,24,27,88.9,21,46,67,16,10,14,24,19,8
Indiana Pacers,IND @ SAS,11/5/2012,L,240,79,27,79,34.2,6,20,30,19,22,86.4,17,31,48,11,3,7,19,17,-22
Indiana Pacers,IND @ ATL,11/7/2012,L,240,86,35,85,41.2,8,26,30.8,8,9,88.9,11,30,41,18,10,7,15,14,-3
Indiana Pacers,IND @ MIN,11/9/2012,L,240,94,37,84,44,5,18,27.8,15,17,88.2,11,26,37,18,7,4,13,21,-2
Indiana Pacers,IND vs. WAS,11/10/2012,W,240,89,34,80,42.5,7,16,43.8,14,24,58.3,14,34,48,16,4,4,13,12,4
Indiana Pacers,IND vs. TOR,11/13/2012,L,240,72,24,75,32,5,15,33.3,19,25,76,14,35,49,14,8,7,12,16,-2
Indiana Pacers,IND @ MIL,11/14/2012,L,240,85,30,80,37.5,5,20,25,20,31,64.5,16,37,53,19,3,4,20,18,-14
Indiana Pacers,IND vs. DAL,11/16/2012,W,240,103,39,83,47,6,16,37.5,19,31,61.3,10,36,46,23,11,5,9,15,20
Indiana Pacers,IND @ NYK,11/18/2012,L,240,76,28,71,39.4,8,20,40,12,18,66.7,9,38,47,21,4,7,19,18,-12
Indiana Pacers,IND @ WAS,11/19/2012,W,240,96,34,70,48.6,3,19,15.8,25,29,86.2,8,38,46,20,5,10,21,27,7
Indiana Pacers,IND vs. NOH,11/21/2012,W,265,115,40,92,43.5,15,27,55.6,20,28,71.4,17,32,49,26,6,16,9,24,8
Indiana Pacers,IND vs. SAS,11/23/2012,L,240,97,38,92,41.3,7,16,43.8,14,21,66.7,19,30,49,27,1,5,14,23,-7
Indiana Pacers,IND @ LAL,11/27/2012,W,240,79,29,79,36.7,4,19,21.1,17,27,63,10,40,50,17,9,6,17,32,2
Indiana Pacers,IND @ SAC,11/30/2012,W,240,97,37,85,43.5,9,26,34.6,14,19,73.7,10,31,41,27,7,6,9,19,5
Indiana Pacers,IND @ GSW,12/1/2012,L,240,92,34,74,45.9,8,22,36.4,16,20,80,8,28,36,20,6,7,16,19,-11
