Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Detroit Pistons,DET vs. HOU,10/31/2012,L,240,96,35,79,44.3,6,16,37.5,20,26,76.9,10,26,36,21,12,4,16,15,-9
Detroit Pistons,DET @ PHX,11/2/2012,L,240,89,37,90,41.1,4,13,30.8,11,19,57.9,10,29,39,20,2,5,10,19,-3
Detroit Pistons,DET @ LAL,11/4/2012,L,240,79,28,79,35.4,4,13,30.8,19,23,82.6,13,20,33,19,5,5,17,20,-29
Detroit Pistons,DET @ DEN,11/6/2012,L,240,97,35,78,44.9,6,12,50,21,25,84,8,27,35,26,6,9,15,19,-12
Detroit Pistons,DET @ SAC,11/7/2012,L,240,103,36,73,49.3,8,22,36.4,23,31,74.2,10,23,33,23,4,6,17,20,-2
Detroit Pistons,DET @ OKC,11/9/2012,L,240,94,36,87,41.4,6,19,31.6,16,22,72.7,16,25,41,24,8,4,15,19,-11
Detroit Pistons,DET @ HOU,11/10/2012,L,240,82,32,80,40,7,20,35,11,16,68.8,11,34,45,17,8,9,18,16,-14
Detroit Pistons,DET vs. OKC,11/12/2012,L,240,90,33,83,39.8,6,17,35.3,18,27,66.7,13,26,39,22,8,7,12,28,-2
Detroit Pistons,DET @ PHI,11/14/2012,W,240,94,35,73,47.9,3,7,42.9,21,31,67.7,12,45,57,27,3,7,18,25,18
Detroit Pistons,DET vs. ORL,11/16/2012,L,240,106,44,82,53.7,2,8,25,16,20,80,6,24,30,21,8,4,14,18,-4
Detroit Pistons,DET vs. BOS,11/18/2012,W,240,103,39,72,54.2,4,11,36.4,21,26,80.8,7,32,39,23,8,1,17,22,20
Detroit Pistons,DET @ ORL,11/21/2012,L,240,74,28,85,32.9,3,17,17.6,15,22,68.2,13,35,48,15,5,2,15,16,-16
Detroit Pistons,DET vs. TOR,11/23/2012,W,240,91,36,78,46.2,4,13,30.8,15,26,57.7,15,31,46,17,4,2,15,22,1
Detroit Pistons,DET @ NYK,11/25/2012,L,240,100,37,78,47.4,9,20,45,17,22,77.3,10,28,38,20,6,4,20,22,-21
Detroit Pistons,DET vs. POR,11/26/2012,W,240,108,42,80,52.5,9,15,60,15,22,68.2,12,35,47,26,6,5,17,25,7
Detroit Pistons,DET vs. PHX,11/28/2012,W,240,117,40,76,52.6,12,16,75,25,35,71.4,8,35,43,28,9,5,12,19,40
Detroit Pistons,DET @ MEM,11/30/2012,L,240,78,29,72,40.3,4,16,25,16,20,80,11,35,46,15,7,5,22,20,-12
Detroit Pistons,DET @ DAL,12/1/2012,L,240,77,29,85,34.1,5,21,23.8,14,18,77.8,15,37,52,16,7,7,16,15,-15
Detroit Pistons,DET vs. CLE,12/3/2012,W,240,89,36,84,42.9,4,18,22.2,13,19,68.4,15,34,49,21,6,13,12,16,10
Detroit Pistons,DET vs. GSW,12/5/2012,L,240,97,35,79,44.3,6,21,28.6,21,31,67.7,15,29,44,22,4,5,17,26,-7
Detroit Pistons,DET vs. CHI,12/7/2012,L,240,104,36,70,51.4,8,14,57.1,24,31,77.4,5,23,28,14,6,1,8,19,-4
Detroit Pistons,DET @ CLE,12/8/2012,W,240,104,35,75,46.7,9,15,60,25,33,75.8,10,25,35,17,5,5,9,22,7
