Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Atlanta Hawks,ATL vs. HOU,11/2/2012,L,240,102,40,85,47.1,7,22,31.8,15,17,88.2,7,29,36,23,12,4,13,26,-7
Atlanta Hawks,ATL @ OKC,11/4/2012,W,240,104,41,83,49.4,8,25,32,14,20,70,12,26,38,20,12,1,11,20,9
Atlanta Hawks,ATL vs. IND,11/7/2012,W,240,89,38,87,43.7,7,22,31.8,6,12,50,17,34,51,24,8,3,17,15,3
Atlanta Hawks,ATL vs. MIA,11/9/2012,L,240,89,34,81,42,9,25,36,12,16,75,7,29,36,20,4,5,13,16,-6
Atlanta Hawks,ATL @ LAC,11/11/2012,L,240,76,30,72,41.7,9,25,36,7,16,43.8,10,31,41,20,3,9,22,12,-13
Atlanta Hawks,ATL @ POR,11/12/2012,W,240,95,35,79,44.3,7,18,38.9,18,22,81.8,6,35,41,20,14,4,17,22,8
Atlanta Hawks,ATL @ GSW,11/14/2012,L,240,88,34,78,43.6,7,23,30.4,13,18,72.2,5,24,29,21,11,4,12,18,-4
Atlanta Hawks,ATL @ SAC,11/16/2012,W,240,112,42,76,55.3,8,15,53.3,20,27,74.1,10,32,42,24,8,5,15,14,16
Atlanta Hawks,ATL vs. ORL,11/19/2012,W,240,81,34,89,38.2,5,25,20,8,13,61.5,11,37,48,18,12,4,15,18,9
Atlanta Hawks,ATL vs. WAS,11/21/2012,W,265,101,40,92,43.5,9,25,36,12,21,57.1,10,27,37,30,12,5,14,25,1
Atlanta Hawks,ATL @ CHA,11/23/2012,W,240,101,42,78,53.8,11,22,50,6,14,42.9,7,34,41,29,6,15,22,18,10
Atlanta Hawks,ATL vs. LAC,11/24/2012,W,240,104,38,75,50.7,7,17,41.2,21,26,80.8,8,31,39,26,5,2,19,18,11
Atlanta Hawks,ATL vs. CHA,11/28/2012,W,240,94,36,90,40,12,32,37.5,10,15,66.7,15,29,44,28,9,9,9,18,3
