Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Portland Trail Blazers,POR vs. LAL,10/31/2012,W,240,116,42,83,50.6,9,20,45,23,28,82.1,10,20,30,19,10,5,12,20,10
Portland Trail Blazers,POR @ OKC,11/2/2012,L,240,92,32,89,36,9,26,34.6,19,24,79.2,11,33,44,17,4,0,12,25,-14
Portland Trail Blazers,POR @ HOU,11/3/2012,W,265,95,39,93,41.9,10,24,41.7,7,12,58.3,10,43,53,28,11,8,16,18,10
Portland Trail Blazers,POR @ DAL,11/5/2012,L,240,91,36,93,38.7,5,22,22.7,14,18,77.8,23,25,48,13,5,3,13,13,-23
Portland Trail Blazers,POR vs. LAC,11/8/2012,L,240,90,32,75,42.7,7,20,35,19,30,63.3,9,22,31,19,10,4,13,22,-13
Portland Trail Blazers,POR vs. SAS,11/10/2012,L,240,109,42,89,47.2,10,22,45.5,15,19,78.9,12,25,37,23,14,5,15,23,-3
Portland Trail Blazers,POR vs. ATL,11/12/2012,L,240,87,30,83,36.1,6,23,26.1,21,26,80.8,16,31,47,15,13,6,20,19,-8
Portland Trail Blazers,POR @ SAC,11/13/2012,W,240,103,35,72,48.6,14,27,51.9,19,22,86.4,11,33,44,20,9,5,17,18,17
Portland Trail Blazers,POR vs. HOU,11/16/2012,W,265,119,44,86,51.2,10,25,40,21,29,72.4,10,27,37,21,4,8,16,24,2
Portland Trail Blazers,POR vs. CHI,11/18/2012,W,240,102,39,79,49.4,9,22,40.9,15,20,75,10,24,34,15,8,1,16,17,8
Portland Trail Blazers,POR @ PHX,11/21/2012,L,240,87,31,77,40.3,5,19,26.3,20,26,76.9,13,19,32,14,7,2,22,21,-27
Portland Trail Blazers,POR vs. MIN,11/23/2012,W,240,103,42,78,53.8,11,25,44,8,18,44.4,6,27,33,24,7,6,12,26,8
Portland Trail Blazers,POR @ BKN,11/25/2012,L,240,85,34,78,43.6,7,17,41.2,10,13,76.9,9,25,34,22,8,6,18,19,-13
Portland Trail Blazers,POR @ DET,11/26/2012,L,240,101,36,85,42.4,6,19,31.6,23,31,74.2,17,25,42,23,10,9,11,24,-7
Portland Trail Blazers,POR @ WAS,11/28/2012,L,240,82,30,86,34.9,10,31,32.3,12,18,66.7,18,27,45,14,10,3,11,20,-2
Portland Trail Blazers,POR @ BOS,11/30/2012,L,240,78,24,69,34.8,3,15,20,27,37,73,10,27,37,12,12,4,23,19,-18
Portland Trail Blazers,POR @ CLE,12/1/2012,W,290,118,46,94,48.9,9,25,36,17,21,81,12,29,41,25,7,9,14,21,1
Portland Trail Blazers,POR @ CHA,12/3/2012,W,265,118,43,92,46.7,12,35,34.3,20,26,76.9,13,35,48,28,8,7,16,20,6
Portland Trail Blazers,POR @ IND,12/5/2012,L,240,92,34,79,43,6,22,27.3,18,22,81.8,9,28,37,18,5,3,12,15,-7
Portland Trail Blazers,POR vs. SAC,12/8/2012,L,240,80,29,75,38.7,8,21,38.1,14,18,77.8,11,36,47,16,4,6,19,23,-19
Portland Trail Blazers,POR vs. TOR,12/10/2012,W,240,92,36,89,40.4,0,20,0,20,22,90.9,11,37,48,16,8,3,7,18,18
Portland Trail Blazers,POR vs. SAS,12/13/2012,W,240,98,40,88,45.5,7,27,25.9,11,12,91.7,9,31,40,19,11,5,15,19,8
Portland Trail Blazers,POR vs. NOH,12/16/2012,W,240,95,37,80,46.3,11,29,37.9,10,12,83.3,14,22,36,25,9,8,10,12,1
Portland Trail Blazers,POR vs. DEN,12/20/2012,W,240,101,33,92,35.9,14,36,38.9,21,26,80.8,12,38,50,25,5,7,11,21,8
Portland Trail Blazers,POR vs. PHX,12/22/2012,W,240,96,33,69,47.8,7,20,35,23,28,82.1,11,34,45,21,5,4,22,12,3
Portland Trail Blazers,POR @ SAC,12/23/2012,L,240,96,37,85,43.5,7,24,29.2,15,17,88.2,15,26,41,24,11,5,17,17,-12
Portland Trail Blazers,POR vs. SAC,12/26/2012,W,240,109,44,87,50.6,6,21,28.6,15,20,75,17,36,53,31,5,4,17,17,18
Portland Trail Blazers,POR @ LAL,12/28/2012,L,240,87,36,87,41.4,3,19,15.8,12,16,75,13,31,44,24,7,5,9,23,-17
Portland Trail Blazers,POR vs. PHI,12/29/2012,W,240,89,34,76,44.7,8,23,34.8,13,16,81.3,6,33,39,19,8,6,11,14,4
Portland Trail Blazers,POR @ NYK,1/1/2013,W,240,105,41,81,50.6,11,33,33.3,12,18,66.7,13,34,47,22,6,0,16,22,5
Portland Trail Blazers,POR @ TOR,1/2/2013,L,240,79,31,70,44.3,4,22,18.2,13,16,81.3,9,27,36,19,4,2,18,18,-23
Portland Trail Blazers,POR @ MEM,1/4/2013,W,240,86,33,81,40.7,10,27,37,10,15,66.7,13,28,41,22,9,7,15,14,2
Portland Trail Blazers,POR @ MIN,1/5/2013,W,240,102,37,86,43,16,24,66.7,12,13,92.3,11,28,39,22,3,8,13,22,5
Portland Trail Blazers,POR vs. ORL,1/7/2013,W,265,125,48,94,51.1,8,24,33.3,21,24,87.5,11,33,44,34,6,4,9,14,6
Portland Trail Blazers,POR vs. MIA,1/10/2013,W,240,92,30,80,37.5,9,27,33.3,23,30,76.7,11,34,45,18,10,2,14,15,2
Portland Trail Blazers,POR @ GSW,1/11/2013,L,240,97,35,92,38,15,43,34.9,12,19,63.2,17,35,52,18,5,3,13,14,-6
Portland Trail Blazers,POR vs. OKC,1/13/2013,L,240,83,31,86,36,6,21,28.6,15,18,83.3,12,30,42,17,3,6,12,18,-4
Portland Trail Blazers,POR @ DEN,1/15/2013,L,265,111,42,88,47.7,8,27,29.6,19,23,82.6,9,37,46,25,5,7,19,20,-4
Portland Trail Blazers,POR vs. CLE,1/16/2013,L,240,88,31,79,39.2,9,29,31,17,26,65.4,15,39,54,19,6,7,19,25,-5
Portland Trail Blazers,POR vs. MIL,1/19/2013,L,240,104,34,81,42,8,28,28.6,28,32,87.5,8,38,46,19,8,4,19,25,-6
Portland Trail Blazers,POR vs. WAS,1/21/2013,L,240,95,37,81,45.7,7,24,29.2,14,18,77.8,10,32,42,25,5,3,14,17,-3
Portland Trail Blazers,POR vs. IND,1/23/2013,W,240,100,44,78,56.4,2,11,18.2,10,12,83.3,7,35,42,29,4,4,17,17,20
Portland Trail Blazers,POR vs. LAC,1/26/2013,W,240,101,35,75,46.7,11,25,44,20,21,95.2,9,23,32,23,10,1,15,19,1
Portland Trail Blazers,POR @ LAC,1/27/2013,L,240,83,29,66,43.9,3,15,20,22,29,75.9,9,30,39,28,9,4,19,13,-13
Portland Trail Blazers,POR vs. DAL,1/29/2013,W,240,106,39,86,45.3,10,28,35.7,18,23,78.3,15,31,46,24,8,5,16,14,2
Portland Trail Blazers,POR @ UTA,2/1/2013,L,240,77,29,79,36.7,7,20,35,12,16,75,12,28,40,15,6,8,15,22,-9
Portland Trail Blazers,POR vs. UTA,2/2/2013,W,240,105,38,75,50.7,10,18,55.6,19,28,67.9,10,39,49,25,2,6,16,17,6
Portland Trail Blazers,POR @ MIN,2/4/2013,W,240,100,41,70,58.6,7,18,38.9,11,16,68.8,8,31,39,23,5,8,28,24,2
Portland Trail Blazers,POR @ DAL,2/6/2013,L,240,99,36,84,42.9,10,30,33.3,17,19,89.5,7,35,42,20,6,1,6,20,-6
Portland Trail Blazers,POR @ HOU,2/8/2013,L,240,103,40,88,45.5,8,26,30.8,15,20,75,15,25,40,21,4,4,11,12,-15
Portland Trail Blazers,POR @ ORL,2/10/2013,L,240,104,42,83,50.6,10,27,37,10,12,83.3,5,33,38,31,4,3,14,13,-6
Portland Trail Blazers,POR @ MIA,2/12/2013,L,240,104,39,73,53.4,8,24,33.3,18,20,90,4,21,25,15,3,2,15,18,-13
Portland Trail Blazers,POR @ NOH,2/13/2013,L,240,63,24,74,32.4,2,17,11.8,13,13,100,6,29,35,19,4,9,18,12,-36
Portland Trail Blazers,POR vs. PHX,2/19/2013,L,240,98,33,80,41.3,6,20,30,26,32,81.3,12,25,37,18,7,1,14,15,-4
Portland Trail Blazers,POR @ LAL,2/22/2013,L,240,107,46,94,48.9,8,20,40,7,12,58.3,7,35,42,25,9,2,15,28,-4
Portland Trail Blazers,POR vs. BOS,2/24/2013,W,240,92,35,79,44.3,7,21,33.3,15,19,78.9,11,36,47,21,4,2,16,16,6
Portland Trail Blazers,POR vs. DEN,2/27/2013,L,240,109,38,85,44.7,10,25,40,23,27,85.2,13,26,39,26,9,4,19,24,-2
Portland Trail Blazers,POR vs. MIN,3/2/2013,W,240,109,44,90,48.9,7,20,35,14,22,63.6,17,38,55,32,4,7,13,30,15
Portland Trail Blazers,POR vs. CHA,3/4/2013,W,240,122,49,82,59.8,12,24,50,12,17,70.6,11,30,41,29,3,9,11,16,17
Portland Trail Blazers,POR @ MEM,3/6/2013,L,240,85,31,76,40.8,6,20,30,17,28,60.7,7,31,38,19,6,4,9,18,-6
Portland Trail Blazers,POR @ SAS,3/8/2013,W,240,136,53,86,61.6,13,21,61.9,17,21,81,8,30,38,27,8,6,10,17,30
Portland Trail Blazers,POR @ NOH,3/10/2013,L,240,96,37,76,48.7,11,25,44,11,12,91.7,6,24,30,20,8,1,11,10,-2
Portland Trail Blazers,POR vs. MEM,3/12/2013,L,240,97,32,79,40.5,5,16,31.3,28,29,96.6,14,32,46,17,6,6,16,23,-5
Portland Trail Blazers,POR vs. NYK,3/14/2013,W,240,105,40,78,51.3,10,28,35.7,15,21,71.4,9,35,44,24,8,6,14,16,15
Portland Trail Blazers,POR vs. DET,3/16/2013,W,240,112,41,86,47.7,7,19,36.8,23,24,95.8,12,33,45,25,6,4,11,20,11
Portland Trail Blazers,POR @ PHI,3/18/2013,L,240,100,38,90,42.2,12,28,42.9,12,14,85.7,12,34,46,26,5,6,13,14,-1
Portland Trail Blazers,POR @ MIL,3/19/2013,L,240,95,36,83,43.4,13,26,50,10,13,76.9,13,27,40,24,6,1,17,14,-7
Portland Trail Blazers,POR @ CHI,3/21/2013,W,240,99,41,84,48.8,10,21,47.6,7,10,70,8,37,45,19,4,5,14,16,10
Portland Trail Blazers,POR @ ATL,3/22/2013,W,240,104,41,87,47.1,10,18,55.6,12,16,75,10,38,48,22,8,2,9,16,11
Portland Trail Blazers,POR @ OKC,3/24/2013,L,240,83,32,79,40.5,10,26,38.5,9,13,69.2,7,27,34,22,7,5,17,16,-20
Portland Trail Blazers,POR vs. BKN,3/27/2013,L,240,93,36,82,43.9,8,18,44.4,13,21,61.9,13,27,40,22,1,5,14,23,-18
Portland Trail Blazers,POR vs. UTA,3/29/2013,L,240,95,33,67,49.3,6,13,46.2,23,32,71.9,6,29,35,22,3,3,16,18,-10
Portland Trail Blazers,POR @ GSW,3/30/2013,L,240,98,33,86,38.4,8,23,34.8,24,29,82.8,11,27,38,23,6,1,11,18,-27
Portland Trail Blazers,POR @ UTA,4/1/2013,L,240,102,39,67,58.2,13,23,56.5,11,17,64.7,3,27,30,25,2,2,16,17,-10
Portland Trail Blazers,POR vs. MEM,4/3/2013,L,240,76,33,80,41.3,4,29,13.8,6,10,60,8,22,30,21,5,2,19,22,-18
Portland Trail Blazers,POR vs. HOU,4/5/2013,L,240,98,38,91,41.8,2,20,10,20,24,83.3,14,30,44,23,8,2,13,21,-18
Portland Trail Blazers,POR vs. DAL,4/7/2013,L,240,91,37,80,46.3,4,22,18.2,13,16,81.3,6,33,39,23,8,3,14,16,-5
Portland Trail Blazers,POR vs. LAL,4/10/2013,L,240,106,38,85,44.7,12,26,46.2,18,20,90,9,22,31,24,10,0,11,24,-7
Portland Trail Blazers,POR vs. OKC,4/12/2013,L,240,90,36,88,40.9,6,20,30,12,18,66.7,10,26,36,20,4,1,11,15,-16
