Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Golden State Warriors,GSW @ PHX,10/31/2012,W,240,87,33,86,38.4,5,17,29.4,16,23,69.6,17,32,49,19,9,3,18,20,2
Golden State Warriors,GSW vs. MEM,11/2/2012,L,240,94,36,80,45,10,20,50,12,17,70.6,9,27,36,21,5,5,19,24,-10
Golden State Warriors,GSW @ LAC,11/3/2012,W,240,114,41,84,48.8,4,16,25,28,39,71.8,16,32,48,22,7,2,14,34,4
Golden State Warriors,GSW @ SAC,11/5/2012,L,240,92,31,78,39.7,6,21,28.6,24,28,85.7,7,31,38,21,5,2,13,17,-2
Golden State Warriors,GSW vs. CLE,11/7/2012,W,240,106,42,78,53.8,5,18,27.8,17,23,73.9,7,37,44,28,11,4,17,22,10
Golden State Warriors,GSW @ LAL,11/9/2012,L,240,77,29,86,33.7,7,25,28,12,20,60,13,34,47,12,5,3,19,25,-24
Golden State Warriors,GSW vs. DEN,11/10/2012,L,290,101,39,102,38.2,9,25,36,14,23,60.9,13,41,54,23,11,5,14,26,-6
Golden State Warriors,GSW vs. ATL,11/14/2012,W,240,92,33,71,46.5,5,18,27.8,21,25,84,10,34,44,23,7,1,23,22,4
Golden State Warriors,GSW @ MIN,11/16/2012,W,240,106,43,85,50.6,2,15,13.3,18,26,69.2,17,33,50,21,3,5,16,26,8
Golden State Warriors,GSW @ OKC,11/18/2012,L,240,109,43,82,52.4,5,16,31.3,18,22,81.8,8,27,35,23,8,4,13,18,-10
Golden State Warriors,GSW @ DAL,11/19/2012,W,265,105,37,91,40.7,9,24,37.5,22,30,73.3,19,43,62,19,10,2,21,24,4
Golden State Warriors,GSW vs. BKN,11/21/2012,W,240,102,40,75,53.3,7,15,46.7,15,19,78.9,12,31,43,24,3,1,16,17,9
Golden State Warriors,GSW @ DEN,11/23/2012,L,240,91,35,80,43.8,7,17,41.2,14,18,77.8,8,37,45,22,8,5,14,30,-11
Golden State Warriors,GSW vs. MIN,11/24/2012,W,240,96,33,78,42.3,6,21,28.6,24,29,82.8,13,35,48,18,1,3,13,25,11
Golden State Warriors,GSW vs. DEN,11/29/2012,W,240,106,44,86,51.2,8,18,44.4,10,13,76.9,9,34,43,29,10,5,16,22,1
Golden State Warriors,GSW vs. IND,12/1/2012,W,240,103,38,80,47.5,9,20,45,18,19,94.7,11,30,41,22,5,3,17,22,11
Golden State Warriors,GSW vs. ORL,12/3/2012,L,240,94,37,81,45.7,7,17,41.2,13,18,72.2,9,34,43,23,5,5,14,20,-8
Golden State Warriors,GSW @ DET,12/5/2012,W,240,104,34,75,45.3,9,24,37.5,27,34,79.4,9,26,35,24,9,7,10,22,7
Golden State Warriors,GSW @ BKN,12/7/2012,W,240,109,46,90,51.1,9,19,47.4,8,10,80,15,32,47,24,9,1,11,21,7
Golden State Warriors,GSW @ WAS,12/8/2012,W,240,101,35,81,43.2,9,22,40.9,22,27,81.5,13,44,57,22,4,5,19,16,4
Golden State Warriors,GSW @ CHA,12/10/2012,W,240,104,38,84,45.2,8,20,40,20,23,87,14,32,46,28,9,4,17,26,8
Golden State Warriors,GSW @ MIA,12/12/2012,W,240,97,38,82,46.3,9,24,37.5,12,14,85.7,8,33,41,20,9,2,15,14,2
Golden State Warriors,GSW @ ORL,12/14/2012,L,240,85,34,92,37,7,20,35,10,11,90.9,16,33,49,19,5,2,12,15,-14
Golden State Warriors,GSW @ ATL,12/15/2012,W,240,115,49,99,49.5,10,24,41.7,7,8,87.5,10,44,54,32,10,3,11,25,22
Golden State Warriors,GSW vs. NOH,12/18/2012,W,240,103,34,78,43.6,6,18,33.3,29,34,85.3,16,28,44,25,8,2,14,15,7
Golden State Warriors,GSW @ SAC,12/19/2012,L,240,127,46,92,50,13,26,50,22,25,88,14,28,42,21,4,6,12,27,-4
Golden State Warriors,GSW vs. CHA,12/21/2012,W,240,115,44,85,51.8,14,27,51.9,13,16,81.3,12,36,48,31,4,9,11,24,15
Golden State Warriors,GSW vs. LAL,12/22/2012,L,265,115,46,103,44.7,10,29,34.5,13,15,86.7,15,32,47,26,13,5,19,22,-3
Golden State Warriors,GSW @ UTA,12/26/2012,W,240,94,33,82,40.2,9,18,50,19,20,95,9,34,43,19,10,6,10,18,11
Golden State Warriors,GSW vs. PHI,12/28/2012,W,240,96,34,80,42.5,7,17,41.2,21,26,80.8,9,43,52,20,5,3,18,19,7
Golden State Warriors,GSW vs. BOS,12/29/2012,W,240,101,38,73,52.1,12,19,63.2,13,16,81.3,5,41,46,21,8,10,19,22,18
Golden State Warriors,GSW vs. LAC,1/2/2013,W,240,115,42,84,50,12,23,52.2,19,22,86.4,13,40,53,29,11,4,21,27,21
Golden State Warriors,GSW @ LAC,1/5/2013,L,240,89,32,72,44.4,5,20,25,20,26,76.9,5,25,30,19,4,8,16,17,-26
Golden State Warriors,GSW vs. MEM,1/9/2013,L,240,87,33,71,46.5,7,17,41.2,14,20,70,6,32,38,23,8,2,15,21,-7
Golden State Warriors,GSW vs. POR,1/11/2013,W,240,103,41,86,47.7,6,15,40,15,18,83.3,8,39,47,28,10,5,11,16,6
Golden State Warriors,GSW @ DEN,1/13/2013,L,240,105,43,83,51.8,13,24,54.2,6,8,75,6,33,39,28,3,5,18,24,-11
Golden State Warriors,GSW vs. MIA,1/16/2013,L,240,75,29,80,36.3,3,12,25,14,18,77.8,11,41,52,17,5,2,21,21,-17
Golden State Warriors,GSW @ SAS,1/18/2013,L,240,88,36,84,42.9,4,16,25,12,14,85.7,7,35,42,23,4,2,9,21,-7
Golden State Warriors,GSW @ NOH,1/19/2013,W,240,116,38,77,49.4,10,22,45.5,30,35,85.7,10,23,33,25,10,1,14,19,4
