Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Utah Jazz,UTA vs. DAL,10/31/2012,W,240,113,38,89,42.7,6,14,42.9,31,42,73.8,20,41,61,24,10,8,14,25,19
Utah Jazz,UTA @ NOH,11/2/2012,L,240,86,35,85,41.2,10,28,35.7,6,12,50,16,28,44,19,7,6,15,21,-2
Utah Jazz,UTA @ SAS,11/3/2012,L,240,100,38,77,49.4,5,13,38.5,19,22,86.4,9,23,32,17,11,7,17,22,-10
Utah Jazz,UTA @ MEM,11/5/2012,L,240,94,40,90,44.4,5,15,33.3,9,13,69.2,11,31,42,20,8,8,15,22,-9
Utah Jazz,UTA vs. LAL,11/7/2012,W,240,95,37,83,44.6,5,17,29.4,16,18,88.9,9,28,37,21,12,7,12,30,9
Utah Jazz,UTA @ DEN,11/9/2012,L,240,84,32,87,36.8,4,23,17.4,16,22,72.7,14,31,45,19,5,12,18,21,-20
Utah Jazz,UTA vs. PHX,11/10/2012,W,240,94,38,78,48.7,2,14,14.3,16,24,66.7,10,42,52,22,3,7,18,18,13
Utah Jazz,UTA @ TOR,11/12/2012,W,315,140,46,93,49.5,14,26,53.8,34,43,79.1,11,35,46,30,10,11,18,26,7
Utah Jazz,UTA @ BOS,11/14/2012,L,240,93,33,82,40.2,7,15,46.7,20,28,71.4,18,30,48,18,3,6,13,19,-5
Utah Jazz,UTA @ PHI,11/16/2012,L,240,93,36,81,44.4,7,22,31.8,14,18,77.8,10,30,40,23,8,6,11,15,-6
Utah Jazz,UTA @ WAS,11/17/2012,W,240,83,31,82,37.8,2,9,22.2,19,27,70.4,26,34,60,18,7,6,19,13,7
Utah Jazz,UTA vs. HOU,11/19/2012,W,240,102,37,92,40.2,9,21,42.9,19,23,82.6,14,41,55,30,4,11,14,23,11
Utah Jazz,UTA vs. SAC,11/23/2012,W,240,104,36,83,43.4,3,15,20,29,33,87.9,17,26,43,27,7,6,11,22,2
Utah Jazz,UTA @ SAC,11/24/2012,L,240,97,32,79,40.5,11,25,44,22,30,73.3,17,21,38,23,11,4,18,26,-11
Utah Jazz,UTA vs. DEN,11/26/2012,W,240,105,36,78,46.2,8,22,36.4,25,34,73.5,13,18,31,19,9,6,14,30,2
Utah Jazz,UTA @ NOH,11/28/2012,W,240,96,31,63,49.2,6,11,54.5,28,38,73.7,6,33,39,24,11,4,16,25,12
Utah Jazz,UTA @ OKC,11/30/2012,L,240,94,38,92,41.3,7,23,30.4,11,12,91.7,21,19,40,24,9,8,19,21,-12
Utah Jazz,UTA @ HOU,12/1/2012,L,240,116,48,94,51.1,11,20,55,9,11,81.8,12,26,38,25,8,6,15,22,-8
Utah Jazz,UTA vs. LAC,12/3/2012,L,240,104,42,74,56.8,9,20,45,11,15,73.3,9,32,41,25,6,5,17,26,-1
Utah Jazz,UTA vs. ORL,12/5/2012,W,240,87,32,77,41.6,1,10,10,22,27,81.5,8,30,38,17,13,4,13,16,6
Utah Jazz,UTA vs. TOR,12/7/2012,W,240,131,45,91,49.5,13,23,56.5,28,35,80,15,36,51,31,10,8,11,26,32
Utah Jazz,UTA @ LAL,12/9/2012,W,240,117,45,83,54.2,6,18,33.3,21,27,77.8,16,24,40,26,9,7,9,22,7
Utah Jazz,UTA vs. SAS,12/12/2012,W,240,99,41,84,48.8,8,19,42.1,9,15,60,7,33,40,27,7,6,14,16,3
Utah Jazz,UTA @ PHX,12/14/2012,L,240,84,33,82,40.2,3,11,27.3,15,21,71.4,15,32,47,19,11,8,16,17,-15
Utah Jazz,UTA vs. MEM,12/15/2012,L,240,86,31,74,41.9,5,17,29.4,19,24,79.2,7,28,35,20,7,4,15,20,-13
Utah Jazz,UTA @ BKN,12/18/2012,W,240,92,37,83,44.6,5,20,25,13,16,81.3,18,30,48,23,5,8,15,24,2
Utah Jazz,UTA @ IND,12/19/2012,L,240,84,32,86,37.2,2,15,13.3,18,25,72,16,32,48,19,4,6,18,23,-20
Utah Jazz,UTA @ MIA,12/22/2012,L,240,89,30,73,41.1,7,16,43.8,22,26,84.6,11,27,38,18,10,2,20,18,-16
Utah Jazz,UTA @ ORL,12/23/2012,W,240,97,36,83,43.4,7,18,38.9,18,25,72,13,23,36,21,6,3,12,17,4
Utah Jazz,UTA vs. GSW,12/26/2012,L,240,83,32,83,38.6,4,17,23.5,15,22,68.2,9,35,44,17,5,2,15,17,-11
Utah Jazz,UTA vs. LAC,12/28/2012,L,240,114,34,71,47.9,9,15,60,37,40,92.5,9,27,36,20,7,7,17,32,-2
Utah Jazz,UTA @ LAC,12/30/2012,L,240,96,33,80,41.3,5,13,38.5,25,34,73.5,10,28,38,29,9,6,16,24,-11
Utah Jazz,UTA vs. MIN,1/2/2013,W,240,106,43,87,49.4,4,12,33.3,16,19,84.2,15,34,49,25,7,12,13,26,22
Utah Jazz,UTA @ PHX,1/4/2013,W,240,87,40,89,44.9,1,9,11.1,6,9,66.7,9,29,38,27,11,3,12,16,7
Utah Jazz,UTA @ DEN,1/5/2013,L,240,91,28,78,35.9,9,25,36,26,35,74.3,14,27,41,20,16,6,19,28,-19
Utah Jazz,UTA vs. DAL,1/7/2013,W,240,100,31,78,39.7,10,19,52.6,28,36,77.8,10,37,47,20,7,8,10,22,6
Utah Jazz,UTA @ CHA,1/9/2013,W,240,112,44,82,53.7,10,22,45.5,14,21,66.7,10,31,41,30,8,11,17,22,10
Utah Jazz,UTA @ ATL,1/11/2013,L,240,95,36,76,47.4,8,20,40,15,19,78.9,7,28,35,29,9,4,17,22,-8
Utah Jazz,UTA @ DET,1/12/2013,W,240,90,36,71,50.7,5,10,50,13,18,72.2,9,23,32,21,12,3,16,22,3
Utah Jazz,UTA vs. MIA,1/14/2013,W,240,104,36,76,47.4,8,18,44.4,24,28,85.7,13,27,40,25,9,2,16,20,7
Utah Jazz,UTA vs. CLE,1/19/2013,W,240,109,45,90,50,6,16,37.5,13,17,76.5,15,31,46,30,7,5,9,24,11
Utah Jazz,UTA vs. WAS,1/23/2013,W,240,92,38,85,44.7,3,12,25,13,19,68.4,9,42,51,24,8,7,14,18,4
Utah Jazz,UTA @ LAL,1/25/2013,L,240,84,34,81,42,3,14,21.4,13,16,81.3,9,21,30,16,14,4,10,14,-18
Utah Jazz,UTA vs. IND,1/26/2013,W,265,114,44,83,53,3,10,30,23,26,88.5,9,19,28,28,17,6,14,18,4
